EXPEDIENTE;TIPO;REGIÓN;PROVINCIA;CIUDAD;TAMAÑO;SECTOR;EMPLEADOS;ACTIVO;PATRIMONIO;VENTAS;UTILIDAD;SECTOR_PROD
55104;ANÓNIMA;COSTA;GUAYAS;DAULE;PEQUEÑA;SOCIETARIO;8;113987,35;60140,1;119272,66;7510,61;COMERCIO
99012;ANÓNIMA;SIERRA;PICHINCHA;QUITO;MICROEMPRESA;SOCIETARIO;9;97418,43;66675,95;98214,82;7499,87;COMERCIO
702852;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;10;175518,24;9138,22;422514,05;7499,67;COMERCIO
62593;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;25433,76;15779,63;146697,01;7494,54;COMERCIO
36971;RESPONSABILIDAD LIMITADA;SIERRA;AZUAY;CUENCA;PEQUEÑA;SOCIETARIO;4;776254,21;11421,95;102366,37;7473,27;COMERCIO
145282;RESPONSABILIDAD LIMITADA;COSTA;MANABI;MANTA;PEQUEÑA;SOCIETARIO;10;62201,37;30136,55;206674,83;7467,31;COMERCIO
93779;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;4;72335,93;-14889,57;290215,38;7459,57;COMERCIO
309673;ANÓNIMA;SIERRA;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS COLORADOS;PEQUEÑA;SOCIETARIO;0;37444,83;8453,56;372705,62;7453,56;COMERCIO
148106;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;3;335035,44;332122,55;60441,32;7452,95;COMERCIO
720948;ANÓNIMA;COSTA;GUAYAS;DAULE;MICROEMPRESA;SOCIETARIO;4;112639,48;12447,8;51384,87;7447,8;COMERCIO
109320;RESPONSABILIDAD LIMITADA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;8;93805,06;19288,33;204469,12;7440,85;COMERCIO
703583;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;5;160112,34;52514,78;830901,86;7438,5;COMERCIO
8115;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;10;413534,67;263876,27;666808,6;7422,13;COMERCIO
310465;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;7;50952,63;8220,82;160730,42;7420,82;COMERCIO
126508;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;16;117151,75;109941,49;117305,86;7413,59;COMERCIO
111230;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;8;1269964,64;117556,49;776811,13;7408,2;COMERCIO
144980;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;4;135684,62;102977,23;129951,86;7394,82;COMERCIO
712654;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;8;168480,47;8552,79;224544,49;7384,04;COMERCIO
159983;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;QUITO;MEDIANA;SOCIETARIO;8;868673,32;147630,2;1161926,8;7364,38;COMERCIO
182957;ANÓNIMA;SIERRA;TUNGURAHUA;AMBATO;PEQUEÑA;SOCIETARIO;5;143989,22;63838,38;367723,32;7347,58;COMERCIO
